State[0],Postcode[1],District[2],Latitude[3],Longitude[4]
Sabah,88774,Kota Kinabalu,5.9765,116.1158
Sabah,88775,Kota Kinabalu,5.9765,116.1158
Sabah,88776,Kota Kinabalu,5.9765,116.1158
Sabah,88777,Kota Kinabalu,5.9765,116.1158
Sabah,88778,Kota Kinabalu,5.9765,116.1158
Sabah,88779,Kota Kinabalu,5.9765,116.1158
Sabah,88780,Kota Kinabalu,5.9765,116.1158
Sabah,88781,Kota Kinabalu,5.9765,116.1158
Sabah,88782,Kota Kinabalu,5.9765,116.1158
Sabah,88783,Kota Kinabalu,5.9765,116.1158
Sabah,88784,Kota Kinabalu,5.9765,116.1158
Sabah,88785,Kota Kinabalu,5.9765,116.1158
Sabah,88786,Kota Kinabalu,5.9765,116.1158
Sabah,88787,Kota Kinabalu,5.9765,116.1158
Sabah,88788,Kota Kinabalu,5.9765,116.1158
Sabah,88789,Kota Kinabalu,5.9765,116.1158
Sabah,88790,Kota Kinabalu,5.9765,116.1158
Sabah,88800,Kota Kinabalu,5.9765,116.1158
Sabah,88801,Kota Kinabalu,5.9765,116.1158
Sabah,88802,Kota Kinabalu,5.9765,116.1158
Sabah,88803,Kota Kinabalu,5.9765,116.1158
Sabah,88804,Kota Kinabalu,5.9765,116.1158
Sabah,88805,Kota Kinabalu,5.9765,116.1158
Sabah,88806,Kota Kinabalu,5.9765,116.1158
Sabah,88807,Kota Kinabalu,5.9765,116.1158
Sabah,88808,Kota Kinabalu,5.9765,116.1158
Sabah,88809,Kota Kinabalu,5.9765,116.1158
Sabah,88810,Kota Kinabalu,5.9765,116.1158
Sabah,88811,Kota Kinabalu,5.9765,116.1158
Sabah,88812,Kota Kinabalu,5.9765,116.1158
Sabah,88813,Kota Kinabalu,5.9765,116.1158
Sabah,88814,Kota Kinabalu,5.9765,116.1158
Sabah,88815,Kota Kinabalu,5.9765,116.1158
Sabah,88816,Kota Kinabalu,5.9765,116.1158
Sabah,88817,Kota Kinabalu,5.9765,116.1158
Sabah,88818,Kota Kinabalu,5.9765,116.1158
Sabah,88819,Kota Kinabalu,5.9765,116.1158
Sabah,88820,Kota Kinabalu,5.9765,116.1158
Sabah,88821,Kota Kinabalu,5.9765,116.1158
Sabah,88822,Kota Kinabalu,5.9765,116.1158
Sabah,88823,Kota Kinabalu,5.9765,116.1158
Sabah,88824,Kota Kinabalu,5.9765,116.1158
Sabah,88825,Kota Kinabalu,5.9765,116.1158
Sabah,88826,Kota Kinabalu,5.9765,116.1158
Sabah,88827,Kota Kinabalu,5.9765,116.1158
Sabah,88828,Kota Kinabalu,5.9765,116.1158
Sabah,88829,Kota Kinabalu,5.9765,116.1158
Sabah,88830,Kota Kinabalu,5.9765,116.1158
Sabah,88831,Kota Kinabalu,5.9765,116.1158
Sabah,88832,Kota Kinabalu,5.9765,116.1158
Sabah,88833,Kota Kinabalu,5.9765,116.1158
Sabah,88834,Kota Kinabalu,5.9765,116.1158
Sabah,88835,Kota Kinabalu,5.9765,116.1158
Sabah,88836,Kota Kinabalu,5.9765,116.1158
Sabah,88837,Kota Kinabalu,5.9765,116.1158
Sabah,88838,Kota Kinabalu,5.9765,116.1158
Sabah,88839,Kota Kinabalu,5.9765,116.1158
Sabah,88840,Kota Kinabalu,5.9765,116.1158
Sabah,88841,Kota Kinabalu,5.9765,116.1158
Sabah,88842,Kota Kinabalu,5.9765,116.1158
Sabah,88843,Kota Kinabalu,5.9765,116.1158
Sabah,88844,Kota Kinabalu,5.9765,116.1158
Sabah,88845,Kota Kinabalu,5.9765,116.1158
Sabah,88846,Kota Kinabalu,5.9765,116.1158
Sabah,88847,Kota Kinabalu,5.9765,116.1158
Sabah,88848,Kota Kinabalu,5.9765,116.1158
Sabah,88849,Kota Kinabalu,5.9765,116.1158
Sabah,88850,Kota Kinabalu,5.9765,116.1158
Sabah,88851,Kota Kinabalu,5.9765,116.1158
Sabah,88852,Kota Kinabalu,5.9765,116.1158
Sabah,88853,Kota Kinabalu,5.9765,116.1158
Sabah,88854,Kota Kinabalu,5.9765,116.1158
Sabah,88855,Kota Kinabalu,5.9765,116.1158
Sabah,88856,Likas,6.008,116.1256
Sabah,88857,Inanam,5.9933,116.1322
Sabah,88858,Tanjung Aru,5.9771,116.0678
Sabah,88860,Kota Kinabalu,5.9765,116.1158
Sabah,88861,Kota Kinabalu,5.9765,116.1158
Sabah,88862,Kota Kinabalu,5.9765,116.1158
Sabah,88863,Kota Kinabalu,5.9765,116.1158
Sabah,88865,Kota Kinabalu,5.9765,116.1158
Sabah,88866,Kota Kinabalu,5.9765,116.1158
Sabah,88867,Kota Kinabalu,5.9765,116.1158
Sabah,88868,Kota Kinabalu,5.9765,116.1158
Sabah,88869,Kota Kinabalu,5.9765,116.1158
Sabah,88870,Kota Kinabalu,5.9765,116.1158
Sabah,88871,Kota Kinabalu,5.9765,116.1158
Sabah,88872,Kota Kinabalu,5.9765,116.1158
Sabah,88873,Kota Kinabalu,5.9765,116.1158
Sabah,88874,Kota Kinabalu,5.9765,116.1158
Sabah,88875,Kota Kinabalu,5.9765,116.1158
Sabah,88900,Kota Kinabalu,5.9765,116.1158
Sabah,88901,Kota Kinabalu,5.9765,116.1158
Sabah,88902,Kota Kinabalu,5.9765,116.1158
Sabah,88903,Kota Kinabalu,5.9765,116.1158
Sabah,88904,Kota Kinabalu,5.9765,116.1158
Sabah,88905,Kota Kinabalu,5.9765,116.1158
Sabah,88906,Kota Kinabalu,5.9765,116.1158
Sabah,88988,Kota Kinabalu,5.9765,116.1158
Sabah,88990,Kota Kinabalu,5.9765,116.1158
Sabah,88991,Kota Kinabalu,5.9765,116.1158
Sabah,88992,Kota Kinabalu,5.9765,116.1158
Sabah,88993,Kota Kinabalu,5.9765,116.1158
Sabah,88994,Kota Kinabalu,5.9765,116.1158
Sabah,88995,Kota Kinabalu,5.9765,116.1158
Sabah,88996,Kota Kinabalu,5.9765,116.1158
Sabah,88997,Kota Kinabalu,5.9765,116.1158
Sabah,88998,Kota Kinabalu,5.9765,116.1158
Sabah,88999,Kota Kinabalu,5.9765,116.1158
Sabah,89000,Keningau,5.3561,116.3049
Sabah,89007,Keningau,5.265,116.3283
Sabah,89008,Keningau,5.265,116.3283
Sabah,89009,Keningau,5.265,116.3283
Sabah,89050,Kudat,6.8298,116.8867
Sabah,89057,Kudat,6.8285,116.7241
Sabah,89058,Kudat,6.8285,116.7241
Sabah,89059,Kudat,6.8285,116.7241
Sabah,89100,Kota Marudu,6.5407,116.8224
Sabah,89107,Kota Marudu,6.4852,116.7328
Sabah,89108,Kota Marudu,6.4852,116.7328
Sabah,89109,Kota Marudu,6.4852,116.7328
Sabah,89150,Kota Belud,6.3463,116.4665
Sabah,89157,Kota Belud,6.3648,116.4476
Sabah,89158,Kota Belud,6.3648,116.4476
Sabah,89159,Kota Belud,6.3648,116.4476
Sabah,89200,Tuaran,6.132,116.2069
Sabah,89207,Tuaran,6.1686,116.2348
Sabah,89208,Tuaran,6.1686,116.2348
Sabah,89209,Tuaran,6.1686,116.2348
Sabah,89250,Tamparuli,6.117,116.2675
Sabah,89257,Tamparuli,6.117,116.2675
Sabah,89258,Tamparuli,6.117,116.2675
Sabah,89259,Tamparuli,6.117,116.2675
Sabah,89260,Tenghilan,5.9977,116.529
Sabah,89300,Ranau,5.9589,116.6402
Sabah,89307,Ranau,5.9371,116.6695
Sabah,89308,Ranau,5.9371,116.6695
Sabah,89309,Ranau,5.9371,116.6695
Sabah,89500,Penampang,5.8883,116.1026
Sabah,89507,Penampang,5.8794,116.104
Sabah,89508,Penampang,5.8794,116.104
Sabah,89509,Penampang,5.8794,116.104
Sabah,89600,Papar,5.5174,115.9036
Sabah,89607,Papar,5.6064,115.9625
Sabah,89608,Papar,5.6064,115.9625
Sabah,89609,Papar,5.6064,115.9625
Sabah,89650,Tambunan,5.6933,116.3797
Sabah,89657,Tambunan,5.6915,116.3775
Sabah,89658,Tambunan,5.6915,116.3775
Sabah,89659,Tambunan,5.6915,116.3775
Sabah,89700,Bongawan,5.4835,115.7834
Sabah,89707,Bongawan,5.4835,115.7834
Sabah,89708,Bongawan,5.4835,115.7834
Sabah,89709,Bongawan,5.4835,115.7834
Sabah,89720,Membakut,5.5243,115.6889
Sabah,89727,Membakut,5.5243,115.6889
Sabah,89728,Membakut,5.5243,115.6889
Sabah,89729,Membakut,5.5243,115.6889
Sabah,89740,Kuala Penyu,5.4894,115.5347
Sabah,89747,Kuala Penyu,5.4914,115.5491
Sabah,89748,Kuala Penyu,5.4914,115.5491
Sabah,89749,Kuala Penyu,5.4914,115.5491
Sabah,89760,Menumbok,5.3398,115.3766
Sabah,89767,Menumbok,5.3195,115.3756
Sabah,89768,Menumbok,5.3195,115.3756
Sabah,89769,Menumbok,5.3195,115.3756
Sabah,89800,Beaufort,5.3452,115.7078
Sabah,89807,Beaufort,5.3475,115.7273
Sabah,89808,Beaufort,5.3475,115.7273
Sabah,89809,Beaufort,5.3475,115.7273
Sabah,89850,Sipitang,5.0331,115.5728
Sabah,89857,Sipitang,5.0202,115.5811
Sabah,89858,Sipitang,5.0202,115.5811
Sabah,89859,Sipitang,5.0202,115.5811
Sabah,89900,Tenom,4.9839,115.93
Sabah,89907,Tenom,4.9872,115.9241
Sabah,89908,Tenom,4.9872,115.9241
Sabah,89909,Tenom,4.9872,115.9241
Sabah,89950,Nabawan,4.7676,116.4017
Sabah,89957,Nabawan,5.0414,116.4267
Sabah,89958,Nabawan,5.0414,116.4267
Sabah,89959,Nabawan,5.0414,116.4267
Sabah,90000,Sandakan,5.848,117.9591
Sabah,90009,Sandakan,5.8456,118.0571
Sabah,90100,Beluran,5.9945,117.3361
Sabah,90107,Beluran,5.7168,117.4375
Sabah,90109,Beluran,5.7168,117.4375
Sabah,90200,Kota Kinabatangan,5.2438,117.4841
Sabah,90300,Sandakan,5.8456,118.0571
Sabah,90307,Sandakan,5.8456,118.0571
Sabah,90400,Pamol,6.0793,117.5024
Sabah,90700,Sandakan,5.8456,118.0571
Sabah,90701,Sandakan,5.8456,118.0571
Sabah,90702,Sandakan,5.8456,118.0571
Sabah,90703,Sandakan,5.8456,118.0571
Sabah,90704,Sandakan,5.8456,118.0571
Sabah,90705,Sandakan,5.8456,118.0571
Sabah,90706,Sandakan,5.8456,118.0571
Sabah,90707,Sandakan,5.8456,118.0571
Sabah,90708,Sandakan,5.8456,118.0571
Sabah,90709,Sandakan,5.8456,118.0571
Sabah,90711,Sandakan,5.8456,118.0571
Sabah,90712,Sandakan,5.8456,118.0571
Sabah,90713,Sandakan,5.8456,118.0571
Sabah,90714,Sandakan,5.8456,118.0571
Sabah,90715,Sandakan,5.8456,118.0571
Sabah,90716,Sandakan,5.8456,118.0571
Sabah,90717,Sandakan,5.8456,118.0571
Sabah,90718,Sandakan,5.8456,118.0571
Sabah,90719,Sandakan,5.8456,118.0571
Sabah,90720,Sandakan,5.8456,118.0571
Sabah,90721,Sandakan,5.8456,118.0571
Sabah,90722,Sandakan,5.8456,118.0571
Sabah,90723,Sandakan,5.8456,118.0571
Sabah,90724,Sandakan,5.8456,118.0571
Sabah,90725,Sandakan,5.8456,118.0571
Sabah,90726,Sandakan,5.8456,118.0571
Sabah,90727,Sandakan,5.8456,118.0571
Sabah,90728,Sandakan,5.8456,118.0571
Sabah,90729,Sandakan,5.8456,118.0571
Sabah,90730,Sandakan,5.8456,118.0571
Sabah,90731,Sandakan,5.8456,118.0571
Sabah,90732,Sandakan,5.8456,118.0571
Sabah,90733,Sandakan,5.8456,118.0571
Sabah,90734,Sandakan,5.8456,118.0571
Sabah,90735,Sandakan,5.8456,118.0571
Sabah,90736,Sandakan,5.8456,118.0571
Sabah,90737,Sandakan,5.8456,118.0571
Sabah,90738,Sandakan,5.8456,118.0571
Sabah,90739,Sandakan,5.8456,118.0571
Sabah,90740,Sandakan,5.8456,118.0571
Sabah,90741,Sandakan,5.8456,118.0571
Sabah,91000,Tawau,4.2901,117.8994
Sabah,91007,Tawau,4.2825,117.9148
Sabah,91008,Tawau,4.2825,117.9148
Sabah,91009,Tawau,4.2825,117.9148
Sabah,91010,Tawau,4.2825,117.9148
Sabah,91011,Tawau,4.2825,117.9148
Sabah,91012,Tawau,4.2825,117.9148
Sabah,91013,Tawau,4.2825,117.9148
Sabah,91014,Tawau,4.2825,117.9148
Sabah,91015,Tawau,4.2825,117.9148
Sabah,91016,Tawau,4.2825,117.9148
Sabah,91017,Tawau,4.2825,117.9148
Sabah,91018,Tawau,4.2825,117.9148
Sabah,91019,Tawau,4.2825,117.9148
Sabah,91020,Tawau,4.2825,117.9148
Sabah,91021,Tawau,4.2825,117.9148
Sabah,91022,Tawau,4.2825,117.9148
Sabah,91023,Tawau,4.2825,117.9148
Sabah,91024,Tawau,4.2825,117.9148
Sabah,91025,Tawau,4.2825,117.9148
Sabah,91026,Tawau,4.2825,117.9148
Sabah,91027,Tawau,4.2825,117.9148
Sabah,91028,Tawau,4.2825,117.9148
Sabah,91029,Tawau,4.2825,117.9148
Sabah,91030,Tawau,4.2825,117.9148
Sabah,91031,Tawau,4.2825,117.9148
Sabah,91032,Tawau,4.2825,117.9148
Sabah,91033,Tawau,4.2825,117.9148
Sabah,91034,Tawau,4.2825,117.9148
Sabah,91035,Tawau,4.2825,117.9148
Sabah,91100,Lahad Datu,5.0434,118.346
Sabah,91109,Lahad Datu,5.0488,118.3593
Sabah,91110,Lahad Datu,5.0488,118.3593
Sabah,91111,Lahad Datu,5.0488,118.3593
Sabah,91112,Lahad Datu,5.0488,118.3593
Sabah,91113,Lahad Datu,5.0488,118.3593
Sabah,91114,Lahad Datu,5.0488,118.3593
Sabah,91115,Lahad Datu,5.0488,118.3593
Sabah,91116,Lahad Datu,5.0488,118.3593
Sabah,91117,Lahad Datu,5.0488,118.3593
Sabah,91118,Lahad Datu,5.0488,118.3593
Sabah,91119,Lahad Datu,5.0488,118.3593
Sabah,91120,Lahad Datu,5.0488,118.3593
Sabah,91121,Lahad Datu,5.0488,118.3593
Sabah,91122,Lahad Datu,5.0488,118.3593
Sabah,91123,Lahad Datu,5.0488,118.3593
Sabah,91124,Lahad Datu,5.0488,118.3593
Sabah,91125,Lahad Datu,5.0488,118.3593
Sabah,91126,Lahad Datu,5.0488,118.3593
Sabah,91127,Lahad Datu,5.0488,118.3593
Sabah,91128,Lahad Datu,5.0488,118.3593
Sabah,91150,Lahad Datu,5.0488,118.3593
Sabah,91200,Kunak,4.677,118.1392
Sabah,91207,Kunak,4.7563,118.0895
Sabah,91209,Kunak,4.7563,118.0895
Sabah,91300,Semporna,4.4363,118.5318
Sabah,91307,Semporna,4.4363,118.5318
Sabah,91308,Semporna,4.4363,118.5318
Sabah,91309,Semporna,4.4363,118.5318
Sarawak,93000,Kuching,1.5455,110.3439
Sarawak,93010,Kuching,1.5361,110.3442
Sarawak,93050,Kuching,1.5831,110.2251
Sarawak,93100,Kuching,1.6138,110.4597
Sarawak,93150,Kuching,1.5585,110.3877
Sarawak,93200,Kuching,1.5298,110.3462
Sarawak,93250,Kuching,1.562,110.3152
Sarawak,93300,Kuching,1.5992,110.4436
Sarawak,93350,Kuching,1.5435,110.3816
Sarawak,93400,Kuching,1.6167,110.4407
Sarawak,93450,Kuching,1.5484,110.3676
Sarawak,93500,Kuching,1.531,110.3442
Sarawak,93502,Kuching,1.531,110.3442
Sarawak,93503,Kuching,1.531,110.3442
Sarawak,93504,Kuching,1.531,110.3442
Sarawak,93505,Kuching,1.531,110.3442
Sarawak,93506,Kuching,1.531,110.3442
Sarawak,93507,Kuching,1.531,110.3442
Sarawak,93508,Kuching,1.531,110.3442
Sarawak,93514,Kuching,1.531,110.3442
Sarawak,93516,Kuching,1.531,110.3442
Sarawak,93517,Kuching,1.531,110.3442
Sarawak,93518,Kuching,1.531,110.3442
Sarawak,93519,Kuching,1.5545,110.3395
Sarawak,93520,Kuching,1.531,110.3442
Sarawak,93527,Kuching,1.531,110.3442
Sarawak,93529,Kuching,1.531,110.3442
Sarawak,93532,Kuching,1.531,110.3442
Sarawak,93540,Kuching,1.531,110.3442
Sarawak,93550,Kuching,3.1785,113.0391
Sarawak,93551,Kuching,2.8774,112.8511
Sarawak,93552,Kuching,1.531,110.3442
Sarawak,93554,Kuching,1.531,110.3442
Sarawak,93556,Kuching,1.531,110.3442
Sarawak,93558,Kuching,1.531,110.3442
Sarawak,93560,Kuching,1.531,110.3442
Sarawak,93564,Kuching,1.5977,110.34
Sarawak,93566,Kuching,1.531,110.3442
Sarawak,93570,Kuching,1.531,110.3442
Sarawak,93572,Kuching,1.531,110.3442
Sarawak,93576,Kuching,1.531,110.3442
Sarawak,93578,Kuching,1.5306,110.3376
Sarawak,93582,Kuching,1.4267,110.1452
Sarawak,93586,Kuching,1.531,110.3442
Sarawak,93590,Kuching,1.531,110.3442
Sarawak,93592,Kuching,1.531,110.3442
Sarawak,93594,Kuching,1.531,110.3442
Sarawak,93596,Kuching,1.531,110.3442
Sarawak,93600,Kuching,1.5568,110.3522
Sarawak,93604,Kuching,1.5649,110.3121
Sarawak,93606,Kuching,1.531,110.3442
Sarawak,93608,Kuching,1.1658,110.5655
Sarawak,93609,Kuching,1.531,110.3442
Sarawak,93610,Kuching,1.531,110.3442
Sarawak,93612,Kuching,1.5852,110.3723
Sarawak,93614,Kuching,1.531,110.3442
Sarawak,93618,Kuching,1.4877,110.3436
Sarawak,93619,Kuching,1.5585,110.3833
Sarawak,93620,Kuching,1.4094,110.3372
Sarawak,93626,Kuching,1.531,110.3442
Sarawak,93628,Kuching,1.531,110.3442
Sarawak,93632,Kuching,1.5485,110.3386
Sarawak,93634,Kuching,1.531,110.3442
Sarawak,93648,Kuching,1.531,110.3442
Sarawak,93658,Kuching,1.531,110.3442
Sarawak,93660,Kuching,1.531,110.3442
Sarawak,93661,Kuching,1.531,110.3442
Sarawak,93662,Kuching,1.531,110.3442
Sarawak,93670,Kuching,1.531,110.3442
Sarawak,93672,Kuching,1.531,110.3442
Sarawak,93677,Kuching,1.4264,110.3212
Sarawak,93690,Kuching,1.531,110.3442
Sarawak,93694,Kuching,1.531,110.3442
Sarawak,93700,Kuching,1.531,110.3442
Sarawak,93702,Kuching,1.531,110.3442
Sarawak,93704,Kuching,1.531,110.3442
Sarawak,93706,Kuching,1.531,110.3442
Sarawak,93708,Kuching,1.531,110.3442
Sarawak,93710,Kuching,1.531,110.3442
Sarawak,93712,Kuching,1.531,110.3442
Sarawak,93714,Kuching,1.531,110.3442
Sarawak,93716,Kuching,1.531,110.3442
Sarawak,93718,Kuching,1.531,110.3442
Sarawak,93720,Kuching,1.531,110.3442
Sarawak,93722,Kuching,1.531,110.3442
Sarawak,93724,Kuching,1.531,110.3442
Sarawak,93726,Kuching,1.531,110.3442
Sarawak,93728,Kuching,1.531,110.3442
Sarawak,93730,Kuching,1.531,110.3442
Sarawak,93732,Kuching,1.531,110.3442
Sarawak,93734,Kuching,1.531,110.3442
Sarawak,93736,Kuching,1.531,110.3442
Sarawak,93738,Kuching,1.531,110.3442
Sarawak,93740,Kuching,1.531,110.3442
Sarawak,93742,Kuching,1.531,110.3442
Sarawak,93744,Kuching,1.531,110.3442
Sarawak,93746,Kuching,1.531,110.3442
Sarawak,93748,Kuching,1.531,110.3442
Sarawak,93750,Kuching,1.531,110.3442
Sarawak,93752,Kuching,1.531,110.3442
Sarawak,93754,Kuching,1.531,110.3442
Sarawak,93756,Kuching,1.531,110.3442
Sarawak,93758,Kuching,1.531,110.3442
Sarawak,93760,Kuching,1.531,110.3442
Sarawak,93762,Kuching,1.531,110.3442
Sarawak,93764,Kuching,1.531,110.3442
Sarawak,93900,Kuching,1.531,110.3442
Sarawak,93902,Kuching,1.531,110.3442
Sarawak,93904,Kuching,1.531,110.3442
Sarawak,93906,Kuching,1.531,110.3442
Sarawak,93908,Kuching,1.531,110.3442
Sarawak,93910,Kuching,1.531,110.3442
Sarawak,93912,Kuching,1.531,110.3442
Sarawak,93914,Kuching,1.531,110.3442
Sarawak,93916,Kuching,1.531,110.3442
Sarawak,93990,Kuching,1.531,110.3442
Sarawak,94000,Bau,1.4813,110.1013
Sarawak,94007,Bau,1.418,110.1614
Sarawak,94009,Bau,1.418,110.1614
Sarawak,94200,Siburan,1.3148,110.3751
Sarawak,94300,Kota Samarahan,1.4727,110.402
Sarawak,94500,Lundu,1.6733,109.8363
Sarawak,94507,Lundu,1.6752,109.8007
Sarawak,94509,Lundu,1.6752,109.8007
Sarawak,94600,Asajaya,1.5424,110.516
Sarawak,94650,Kabong,1.8453,111.4252
Sarawak,94700,Serian,1.2438,110.2563
Sarawak,94707,Serian,1.1727,110.5639
Sarawak,94709,Serian,1.1727,110.5639
Sarawak,94750,Serian,1.1335,110.5286
Sarawak,94760,Serian,1.0172,110.3577
Sarawak,94800,Simunjan,1.2657,110.8125
Sarawak,94807,Simunjan,1.1862,110.9032
Sarawak,94809,Simunjan,1.1862,110.9032
Sarawak,94850,Sebuyau,1.3337,110.9275
Sarawak,94900,Lingga,1.3306,111.1952
Sarawak,94950,Pusa,1.6097,111.4337
Sarawak,95000,Sri Aman,1.3177,111.3894
Sarawak,95007,Sri Aman,1.2336,111.4637
Sarawak,95008,Sri Aman,1.2336,111.4637
Sarawak,95009,Sri Aman,1.2336,111.4637
Sarawak,95300,Roban,1.8838,111.3155
Sarawak,95400,Saratok,1.6629,111.2076
Sarawak,95407,Saratok,1.7362,111.3528
Sarawak,95409,Saratok,1.7362,111.3528
Sarawak,95500,Debak,1.5775,111.2168
Sarawak,95600,Spaoh,1.6533,111.5983
Sarawak,95700,Betong,1.5038,111.4675
Sarawak,95707,Betong,1.4196,111.5959
Sarawak,95709,Betong,1.4196,111.5959
Sarawak,95800,Engkilili,1.2817,110.9074
Sarawak,95900,Lubok Antu,1.2548,111.6771
Sarawak,96000,Sibu,2.2086,111.6
Sarawak,96007,Sibu,2.31,111.84
Sarawak,96008,Sibu,2.31,111.84
Sarawak,96009,Sibu,2.31,111.84
Sarawak,96100,Sarikei,2.0455,111.5346
Sarawak,96107,Sarikei,2.1178,111.5212
Sarawak,96108,Sarikei,2.1178,111.5212
Sarawak,96109,Sarikei,2.1178,111.5212
Sarawak,96150,Belawai,1.9636,111.0947
Sarawak,96200,Daro,2.5321,111.5253
Sarawak,96250,Matu,2.6413,111.4437
Sarawak,96300,Dalat,2.2853,111.9027
Sarawak,96307,Dalat,2.4277,112.1548
Sarawak,96309,Dalat,2.4277,112.1548
Sarawak,96350,Balingian,2.2248,111.6044
Sarawak,96400,Mukah,2.4118,112.0435
Sarawak,96410,Mukah,2.8576,111.8762
Sarawak,96500,Bintangor,2.2244,111.5791
Sarawak,96507,Bintangor,2.2138,111.5514
Sarawak,96508,Bintangor,2.2138,111.5514
Sarawak,96509,Bintangor,2.2138,111.5514
Sarawak,96600,Julau,1.783,111.9699
Sarawak,96700,Kanowit,1.9416,112.0866
Sarawak,96707,Kanowit,1.9064,112.2371
Sarawak,96709,Kanowit,1.9064,112.2371
Sarawak,96800,Kapit,1.9499,113.1692
Sarawak,96807,Kapit,1.9098,113.6356
Sarawak,96809,Kapit,1.9098,113.6356
Sarawak,96850,Song,1.735,112.533
Sarawak,96900,Belaga,2.4811,113.6292
Sarawak,97000,Bintulu,2.6262,112.1367
Sarawak,97007,Bintulu,3.1906,113.0901
Sarawak,97008,Bintulu,3.1906,113.0901
Sarawak,97009,Bintulu,3.1906,113.0901
Sarawak,97010,Bintulu,3.1906,113.0901
Sarawak,97011,Bintulu,3.1906,113.0901
Sarawak,97012,Bintulu,3.1906,113.0901
Sarawak,97013,Bintulu,3.1906,113.0901
Sarawak,97014,Bintulu,3.1906,113.0901
Sarawak,97015,Bintulu,3.1906,113.0901
Sarawak,97100,Sebauh,2.7811,112.6702
Sarawak,97200,Tatau,2.5733,112.6906
Sarawak,97300,Bintulu,3.264,113.0846
Sarawak,98000,Miri,4.2678,113.9692
Sarawak,98007,Miri,4.3331,113.9949
Sarawak,98008,Miri,4.3331,113.9949
Sarawak,98009,Miri,4.3331,113.9949
Sarawak,98050,Baram,2.0768,112.3837
Sarawak,98057,Baram,1.3526,111.5176
Sarawak,98058,Baram,1.3526,111.5176
Sarawak,98059,Baram,1.3526,111.5176
Sarawak,98100,Lutong,4.4803,114.0108
Sarawak,98107,Lutong,4.4803,114.0108
Sarawak,98109,Lutong,4.4803,114.0108
Sarawak,98150,Bekenu,4.0678,113.8315
Sarawak,98157,Bekenu,4.0677,113.831
Sarawak,98159,Bekenu,4.0677,113.831
Sarawak,98200,Niah,3.195,112.6848
Sarawak,98300,Long Lama,3.9671,114.2984
Sarawak,98700,Limbang,4.1371,114.6005
Sarawak,98707,Limbang,4.3466,115.1836
Sarawak,98708,Limbang,4.3466,115.1836
Sarawak,98709,Limbang,4.3466,115.1836
Sarawak,98750,Nanga Medamit,2.5574,113.0012
Sarawak,98800,Sundar,3.9777,114.0651
Sarawak,98850,Lawas,3.9117,114.0909
Sarawak,98857,Lawas,4.8211,115.4274
Sarawak,98859,Lawas,4.8211,115.4274